trip_id,start_time,end_time,headway_secs,exact_times
R145-1-WD,16:00:00,19:00:00,600,0
R145-1-WD,19:00:00,23:00:00,1500,0
R145-0-WE,06:30:00,22:30:00,1800,0
R145-1-WE,06:30:00,22:30:00,1800,0
R146-0-WD,05:30:00,07:00:00,1200,0
R146-0-WD,07:00:00,09:00:00,600,0
R146-0-WD,09:00:00,16:00:00,900,0
R146-0-WD,16:00:00,19:00:00,600,0
R146-0-WD,19:00:00,23:00:00,1500,0
R146-1-WD,05:30:00,07:00:00,1200,0
R146-1-WD,07:00:00,09:00:00,600,0
R146-1-WD,09:00:00,16:00:00,900,0
R146-1-WD,16:00:00,19:00:00,600,0
R146-1-WD,19:00:00,23:00:00,1500,0
R146-0-WE,06:30:00,22:30:00,1800,0
R146-1-WE,06:30:00,22:30:00,1800,0
R147-0-WD,05:30:00,07:00:00,1200,0
R147-0-WD,07:00:00,09:00:00,600,0
R147-0-WD,09:00:00,16:00:00,900,0
R147-0-WD,16:00:00,19:00:00,600,0
R147-0-WD,19:00:00,23:00:00,1500,0
R147-1-WD,05:30:00,07:00:00,1200,0
R147-1-WD,07:00:00,09:00:00,600,0
R147-1-WD,09:00:00,16:00:00,900,0
R147-1-WD,16:00:00,19:00:00,600,0
R147-1-WD,19:00:00,23:00:00,1500,0
R148-0-WD,05:30:00,07:00:00,1200,0
R148-0-WD,07:00:00,09:00:00,600,0
R148-0-WD,09:00:00,16:00:00,900,0
R148-0-WD,16:00:00,19:00:00,600,0
R148-0-WD,19:00:00,23:00:00,1500,0
R148-1-WD,05:30:00,07:00:00,1200,0
R148-1-WD,07:00:00,09:00:00,600,0
R148-1-WD,09:00:00,16:00:00,900,0
R148-1-WD,16:00:00,19:00:00,600,0
R148-1-WD,19:00:00,23:00:00,1500,0
R148-0-WE,06:30:00,22:30:00,1800,0
R148-1-WE,06:30:00,22:30:00,1800,0
R149-0-WD,05:30:00,07:00:00,1200,0
R149-0-WD,07:00:00,09:00:00,600,0
R149-0-WD,09:00:00,16:00:00,900,0
R149-0-WD,16:00:00,19:00:00,600,0
R149-0-WD,19:00:00,23:00:00,1500,0
R149-1-WD,05:30:00,07:00:00,1200,0
R149-1-WD,07:00:00,09:00:00,600,0
R149-1-WD,09:00:00,16:00:00,900,0
R149-1-WD,16:00:00,19:00:00,600,0
R149-1-WD,19:00:00,23:00:00,1500,0
R149-0-WE,06:30:00,22:30:00,1800,0
R149-1-WE,06:30:00,22:30:00,1800,0
R150-0-WD,05:30:00,07:00:00,1200,0
R150-0-WD,07:00:00,09:00:00,600,0
R150-0-WD,09:00:00,16:00:00,900,0
R150-0-WD,16:00:00,19:00:00,600,0
R150-0-WD,19:00:00,23:00:00,1500,0
R150-1-WD,05:30:00,07:00:00,1200,0
R150-1-WD,07:00:00,09:00:00,600,0
R150-1-WD,09:00:00,16:00:00,900,0
R150-1-WD,16:00:00,19:00:00,600,0
R150-1-WD,19:00:00,23:00:00,1500,0
R151-0-WD,05:30:00,07:00:00,1200,0
R151-0-WD,07:00:00,09:00:00,600,0
R151-0-WD,09:00:00,16:00:00,900,0
R151-0-WD,16:00:00,19:00:00,600,0
R151-0-WD,19:00:00,23:00:00,1500,0
R151-1-WD,05:30:00,07:00:00,1200,0
R151-1-WD,07:00:00,09:00:00,600,0
R151-1-WD,09:00:00,16:00:00,900,0
R151-1-WD,16:00:00,19:00:00,600,0
R151-1-WD,19:00:00,23:00:00,1500,0
R151-0-WE,06:30:00,22:30:00,1800,0
R151-1-WE,06:30:00,22:30:00,1800,0
R152-0-WD,05:30:00,07:00:00,1200,0
R152-0-WD,07:00:00,09:00:00,600,0
R152-0-WD,09:00:00,16:00:00,900,0
R152-0-WD,16:00:00,19:00:00,600,0
R152-0-WD,19:00:00,23:00:00,1500,0
R152-1-WD,05:30:00,07:00:00,1200,0
R152-1-WD,07:00:00,09:00:00,600,0
R152-1-WD,09:00:00,16:00:00,900,0
R152-1-WD,16:00:00,19:00:00,600,0
R152-1-WD,19:00:00,23:00:00,1500,0
R153-0-WD,05:30:00,07:00:00,1200,0
R153-0-WD,07:00:00,09:00:00,600,0
R153-0-WD,09:00:00,16:00:00,900,0
R153-0-WD,16:00:00,19:00:00,600,0
R153-0-WD,19:00:00,23:00:00,1500,0
R153-1-WD,05:30:00,07:00:00,1200,0
R153-1-WD,07:00:00,09:00:00,600,0
R153-1-WD,09:00:00,16:00:00,900,0
R153-1-WD,16:00:00,19:00:00,600,0
R153-1-WD,19:00:00,23:00:00,1500,0
R153-0-WE,06:30:00,22:30:00,1800,0
R153-1-WE,06:30:00,22:30:00,1800,0
R154-0-WD,05:30:00,07:00:00,1200,0
R154-0-WD,07:00:00,09:00:00,600,0
R154-0-WD,09:00:00,16:00:00,900,0
R154-0-WD,16:00:00,19:00:00,600,0
R154-0-WD,19:00:00,23:00:00,1500,0
R154-1-WD,05:30:00,07:00:00,1200,0
R154-1-WD,07:00:00,09:00:00,600,0
R154-1-WD,09:00:00,16:00:00,900,0
R154-1-WD,16:00:00,19:00:00,600,0
R154-1-WD,19:00:00,23:00:00,1500,0
R154-0-WE,06:30:00,22:30:00,1800,0
R154-1-WE,06:30:00,22:30:00,1800,0
R155-0-WD,05:30:00,07:00:00,1200,0
R155-0-WD,07:00:00,09:00:00,600,0
R155-0-WD,09:00:00,16:00:00,900,0
R155-0-WD,16:00:00,19:00:00,600,0
R155-0-WD,19:00:00,23:00:00,1500,0
R155-1-WD,05:30:00,07:00:00,1200,0
R155-1-WD,07:00:00,09:00:00,600,0
R155-1-WD,09:00:00,16:00:00,900,0
R155-1-WD,16:00:00,19:00:00,600,0
R155-1-WD,19:00:00,23:00:00,1500,0
R155-0-WE,06:30:00,22:30:00,1800,0
R155-1-WE,06:30:00,22:30:00,1800,0
R156-0-WD,05:30:00,07:00:00,1200,0
R156-0-WD,07:00:00,09:00:00,600,0
R156-0-WD,09:00:00,16:00:00,900,0
R156-0-WD,16:00:00,19:00:00,600,0
R156-0-WD,19:00:00,23:00:00,1500,0
R156-1-WD,05:30:00,07:00:00,1200,0
R156-1-WD,07:00:00,09:00:00,600,0
R156-1-WD,09:00:00,16:00:00,900,0
R156-1-WD,16:00:00,19:00:00,600,0
R156-1-WD,19:00:00,23:00:00,1500,0
R156-0-WE,06:30:00,22:30:00,1800,0
R156-1-WE,06:30:00,22:30:00,1800,0
R157-0-WD,05:30:00,07:00:00,1200,0
R157-0-WD,07:00:00,09:00:00,600,0
R157-0-WD,09:00:00,16:00:00,900,0
R157-0-WD,16:00:00,19:00:00,600,0
R157-0-WD,19:00:00,23:00:00,1500,0
R157-1-WD,05:30:00,07:00:00,1200,0
R157-1-WD,07:00:00,09:00:00,600,0
R157-1-WD,09:00:00,16:00:00,900,0
R157-1-WD,16:00:00,19:00:00,600,0
R157-1-WD,19:00:00,23:00:00,1500,0
R158-0-WD,05:30:00,07:00:00,1200,0
R158-0-WD,07:00:00,09:00:00,600,0
R158-0-WD,09:00:00,16:00:00,900,0
R158-0-WD,16:00:00,19:00:00,600,0
R158-0-WD,19:00:00,23:00:00,1500,0
R158-1-WD,05:30:00,07:00:00,1200,0
R158-1-WD,07:00:00,09:00:00,600,0
R158-1-WD,09:00:00,16:00:00,900,0
R158-1-WD,16:00:00,19:00:00,600,0
R158-1-WD,19:00:00,23:00:00,1500,0
R158-0-WE,06:30:00,22:30:00,1800,0
R158-1-WE,06:30:00,22:30:00,1800,0
R159-0-WD,05:30:00,07:00:00,1200,0
R159-0-WD,07:00:00,09:00:00,600,0
R159-0-WD,09:00:00,16:00:00,900,0
R159-0-WD,16:00:00,19:00:00,600,0
R159-0-WD,19:00:00,23:00:00,1500,0
R159-1-WD,05:30:00,07:00:00,1200,0
R159-1-WD,07:00:00,09:00:00,600,0
R159-1-WD,09:00:00,16:00:00,900,0
R159-1-WD,16:00:00,19:00:00,600,0
R159-1-WD,19:00:00,23:00:00,1500,0
R159-0-WE,06:30:00,22:30:00,1800,0
R159-1-WE,06:30:00,22:30:00,1800,0
R160-0-WD,05:30:00,07:00:00,1200,0
R160-0-WD,07:00:00,09:00:00,600,0
R160-0-WD,09:00:00,16:00:00,900,0
R160-0-WD,16:00:00,19:00:00,600,0
R160-0-WD,19:00:00,23:00:00,1500,0
R160-1-WD,05:30:00,07:00:00,1200,0
R160-1-WD,07:00:00,09:00:00,600,0
R160-1-WD,09:00:00,16:00:00,900,0
R160-1-WD,16:00:00,19:00:00,600,0
R160-1-WD,19:00:00,23:00:00,1500,0
R160-0-WE,06:30:00,22:30:00,1800,0
R160-1-WE,06:30:00,22:30:00,1800,0
R161-0-WD,05:30:00,07:00:00,1200,0
R161-0-WD,07:00:00,09:00:00,600,0
R161-0-WD,09:00:00,16:00:00,900,0
R161-0-WD,16:00:00,19:00:00,600,0
R161-0-WD,19:00:00,23:00:00,1500,0
R161-1-WD,05:30:00,07:00:00,1200,0
R161-1-WD,07:00:00,09:00:00,600,0
R161-1-WD,09:00:00,16:00:00,900,0
R161-1-WD,16:00:00,19:00:00,600,0
R161-1-WD,19:00:00,23:00:00,1500,0
R161-0-WE,06:30:00,22:30:00,1800,0
R161-1-WE,06:30:00,22:30:00,1800,0
R162-0-WD,05:30:00,07:00:00,1200,0
R162-0-WD,07:00:00,09:00:00,600,0
R162-0-WD,09:00:00,16:00:00,900,0
R162-0-WD,16:00:00,19:00:00,600,0
R162-0-WD,19:00:00,23:00:00,1500,0
R162-1-WD,05:30:00,07:00:00,1200,0
R162-1-WD,07:00:00,09:00:00,600,0
R162-1-WD,09:00:00,16:00:00,900,0
R162-1-WD,16:00:00,19:00:00,600,0
R162-1-WD,19:00:00,23:00:00,1500,0
R163-0-WD,05:30:00,07:00:00,1200,0
R163-0-WD,07:00:00,09:00:00,600,0
R163-0-WD,09:00:00,16:00:00,900,0
R163-0-WD,16:00:00,19:00:00,600,0
R163-0-WD,19:00:00,23:00:00,1500,0
R163-1-WD,05:30:00,07:00:00,1200,0
R163-1-WD,07:00:00,09:00:00,600,0
R163-1-WD,09:00:00,16:00:00,900,0
R163-1-WD,16:00:00,19:00:00,600,0
R163-1-WD,19:00:00,23:00:00,1500,0
R163-0-WE,06:30:00,22:30:00,1800,0
R163-1-WE,06:30:00,22:30:00,1800,0
R164-0-WD,05:30:00,07:00:00,1200,0
R164-0-WD,07:00:00,09:00:00,600,0
R164-0-WD,09:00:00,16:00:00,900,0
R164-0-WD,16:00:00,19:00:00,600,0
R164-0-WD,19:00:00,23:00:00,1500,0
R164-1-WD,05:30:00,07:00:00,1200,0
R164-1-WD,07:00:00,09:00:00,600,0
R164-1-WD,09:00:00,16:00:00,900,0
R164-1-WD,16:00:00,19:00:00,600,0
R164-1-WD,19:00:00,23:00:00,1500,0
R164-0-WE,06:30:00,22:30:00,1800,0
R164-1-WE,06:30:00,22:30:00,1800,0
R165-0-WD,05:30:00,07:00:00,1200,0
R165-0-WD,07:00:00,09:00:00,600,0
R165-0-WD,09:00:00,16:00:00,900,0
R165-0-WD,16:00:00,19:00:00,600,0
R165-0-WD,19:00:00,23:00:00,1500,0
R165-1-WD,05:30:00,07:00:00,1200,0
R165-1-WD,07:00:00,09:00:00,600,0
R165-1-WD,09:00:00,16:00:00,900,0
R165-1-WD,16:00:00,19:00:00,600,0
R165-1-WD,19:00:00,23:00:00,1500,0
R165-0-WE,06:30:00,22:30:00,1800,0
R165-1-WE,06:30:00,22:30:00,1800,0
R166-0-WD,05:30:00,07:00:00,1200,0
R166-0-WD,07:00:00,09:00:00,600,0
R166-0-WD,09:00:00,16:00:00,900,0
R166-0-WD,16:00:00,19:00:00,600,0
R166-0-WD,19:00:00,23:00:00,1500,0
R166-1-WD,05:30:00,07:00:00,1200,0
R166-1-WD,07:00:00,09:00:00,600,0
R166-1-WD,09:00:00,16:00:00,900,0
R166-1-WD,16:00:00,19:00:00,600,0
R166-1-WD,19:00:00,23:00:00,1500,0
R167-0-WD,05:30:00,07:00:00,1200,0
R167-0-WD,07:00:00,09:00:00,600,0
R167-0-WD,09:00:00,16:00:00,900,0
R167-0-WD,16:00:00,19:00:00,600,0
R167-0-WD,19:00:00,23:00:00,1500,0
R167-1-WD,05:30:00,07:00:00,1200,0
R167-1-WD,07:00:00,09:00:00,600,0
R167-1-WD,09:00:00,16:00:00,900,0
R167-1-WD,16:00:00,19:00:00,600,0
R167-1-WD,19:00:00,23:00:00,1500,0
R168-0-WD,05:30:00,07:00:00,1200,0
R168-0-WD,07:00:00,09:00:00,600,0
R168-0-WD,09:00:00,16:00:00,900,0
R168-0-WD,16:00:00,19:00:00,600,0
R168-0-WD,19:00:00,23:00:00,1500,0
R168-1-WD,05:30:00,07:00:00,1200,0
R168-1-WD,07:00:00,09:00:00,600,0
R168-1-WD,09:00:00,16:00:00,900,0
R168-1-WD,16:00:00,19:00:00,600,0
R168-1-WD,19:00:00,23:00:00,1500,0
R168-0-WE,06:30:00,22:30:00,1800,0
R168-1-WE,06:30:00,22:30:00,1800,0
R169-0-WD,05:30:00,07:00:00,1200,0
R169-0-WD,07:00:00,09:00:00,600,0
R169-0-WD,09:00:00,16:00:00,900,0
R169-0-WD,16:00:00,19:00:00,600,0
R169-0-WD,19:00:00,23:00:00,1500,0
R169-1-WD,05:30:00,07:00:00,1200,0
R169-1-WD,07:00:00,09:00:00,600,0
R169-1-WD,09:00:00,16:00:00,900,0
R169-1-WD,16:00:00,19:00:00,600,0
R169-1-WD,19:00:00,23:00:00,1500,0
R169-0-WE,06:30:00,22:30:00,1800,0
R169-1-WE,06:30:00,22:30:00,1800,0
R170-0-WD,05:30:00,07:00:00,1200,0
R170-0-WD,07:00:00,09:00:00,600,0
R170-0-WD,09:00:00,16:00:00,900,0
R170-0-WD,16:00:00,19:00:00,600,0
R170-0-WD,19:00:00,23:00:00,1500,0
R170-1-WD,05:30:00,07:00:00,1200,0
R170-1-WD,07:00:00,09:00:00,600,0
R170-1-WD,09:00:00,16:00:00,900,0
R170-1-WD,16:00:00,19:00:00,600,0
R170-1-WD,19:00:00,23:00:00,1500,0
R170-0-WE,06:30:00,22:30:00,1800,0
R170-1-WE,06:30:00,22:30:00,1800,0
R171-0-WD,05:30:00,07:00:00,1200,0
R171-0-WD,07:00:00,09:00:00,600,0
R171-0-WD,09:00:00,16:00:00,900,0
R171-0-WD,16:00:00,19:00:00,600,0
R171-0-WD,19:00:00,23:00:00,1500,0
R171-1-WD,05:30:00,07:00:00,1200,0
R171-1-WD,07:00:00,09:00:00,600,0
R171-1-WD,09:00:00,16:00:00,900,0
R171-1-WD,16:00:00,19:00:00,600,0
R171-1-WD,19:00:00,23:00:00,1500,0
R171-0-WE,06:30:00,22:30:00,1800,0
R171-1-WE,06:30:00,22:30:00,1800,0
R172-0-WD,05:30:00,07:00:00,1200,0
R172-0-WD,07:00:00,09:00:00,600,0
R172-0-WD,09:00:00,16:00:00,900,0
R172-0-WD,16:00:00,19:00:00,600,0
R172-0-WD,19:00:00,23:00:00,1500,0
R172-1-WD,05:30:00,07:00:00,1200,0
R172-1-WD,07:00:00,09:00:00,600,0
R172-1-WD,09:00:00,16:00:00,900,0
R172-1-WD,16:00:00,19:00:00,600,0
R172-1-WD,19:00:00,23:00:00,1500,0
R173-0-WD,05:30:00,07:00:00,1200,0
R173-0-WD,07:00:00,09:00:00,600,0
R173-0-WD,09:00:00,16:00:00,900,0
R173-0-WD,16:00:00,19:00:00,600,0
R173-0-WD,19:00:00,23:00:00,1500,0
R173-1-WD,05:30:00,07:00:00,1200,0
R173-1-WD,07:00:00,09:00:00,600,0
R173-1-WD,09:00:00,16:00:00,900,0
R173-1-WD,16:00:00,19:00:00,600,0
R173-1-WD,19:00:00,23:00:00,1500,0
R174-0-WD,05:30:00,07:00:00,1200,0
R174-0-WD,07:00:00,09:00:00,600,0
R174-0-WD,09:00:00,16:00:00,900,0
R174-0-WD,16:00:00,19:00:00,600,0
R174-0-WD,19:00:00,23:00:00,1500,0
R174-1-WD,05:30:00,07:00:00,1200,0
R174-1-WD,07:00:00,09:00:00,600,0
R174-1-WD,09:00:00,16:00:00,900,0
R174-1-WD,16:00:00,19:00:00,600,0
R174-1-WD,19:00:00,23:00:00,1500,0
R174-0-WE,06:30:00,22:30:00,1800,0
R174-1-WE,06:30:00,22:30:00,1800,0
R175-0-WD,05:30:00,07:00:00,1200,0
R175-0-WD,07:00:00,09:00:00,600,0
R175-0-WD,09:00:00,16:00:00,900,0
R175-0-WD,16:00:00,19:00:00,600,0
R175-0-WD,19:00:00,23:00:00,1500,0
R175-1-WD,05:30:00,07:00:00,1200,0
R175-1-WD,07:00:00,09:00:00,600,0
R175-1-WD,09:00:00,16:00:00,900,0
R175-1-WD,16:00:00,19:00:00,600,0
R175-1-WD,19:00:00,23:00:00,1500,0
R175-0-WE,06:30:00,22:30:00,1800,0
R175-1-WE,06:30:00,22:30:00,1800,0
R176-0-WD,05:30:00,07:00:00,1200,0
R176-0-WD,07:00:00,09:00:00,600,0
R176-0-WD,09:00:00,16:00:00,900,0
R176-0-WD,16:00:00,19:00:00,600,0
R176-0-WD,19:00:00,23:00:00,1500,0
R176-1-WD,05:30:00,07:00:00,1200,0
R176-1-WD,07:00:00,09:00:00,600,0
R176-1-WD,09:00:00,16:00:00,900,0
R176-1-WD,16:00:00,19:00:00,600,0
R176-1-WD,19:00:00,23:00:00,1500,0
R176-0-WE,06:30:00,22:30:00,1800,0
R176-1-WE,06:30:00,22:30:00,1800,0
R177-0-WD,05:30:00,07:00:00,1200,0
R177-0-WD,07:00:00,09:00:00,600,0
R177-0-WD,09:00:00,16:00:00,900,0
R177-0-WD,16:00:00,19:00:00,600,0
R177-0-WD,19:00:00,23:00:00,1500,0
R177-1-WD,05:30:00,07:00:00,1200,0
R177-1-WD,07:00:00,09:00:00,600,0
R177-1-WD,09:00:00,16:00:00,900,0
R177-1-WD,16:00:00,19:00:00,600,0
R177-1-WD,19:00:00,23:00:00,1500,0
R178-0-WD,05:30:00,07:00:00,1200,0
R178-0-WD,07:00:00,09:00:00,600,0
R178-0-WD,09:00:00,16:00:00,900,0
R178-0-WD,16:00:00,19:00:00,600,0
R178-0-WD,19:00:00,23:00:00,1500,0
R178-1-WD,05:30:00,07:00:00,1200,0
R178-1-WD,07:00:00,09:00:00,600,0
R178-1-WD,09:00:00,16:00:00,900,0
R178-1-WD,16:00:00,19:00:00,600,0
R178-1-WD,19:00:00,23:00:00,1500,0
R178-0-WE,06:30:00,22:30:00,1800,0
R178-1-WE,06:30:00,22:30:00,1800,0
R179-0-WD,05:30:00,07:00:00,1200,0
R179-0-WD,07:00:00,09:00:00,600,0
R179-0-WD,09:00:00,16:00:00,900,0
R179-0-WD,16:00:00,19:00:00,600,0
R179-0-WD,19:00:00,23:00:00,1500,0
R179-1-WD,05:30:00,07:00:00,1200,0
R179-1-WD,07:00:00,09:00:00,600,0
R179-1-WD,09:00:00,16:00:00,900,0
R179-1-WD,16:00:00,19:00:00,600,0
R179-1-WD,19:00:00,23:00:00,1500,0
R179-0-WE,06:30:00,22:30:00,1800,0
R179-1-WE,06:30:00,22:30:00,1800,0
R180-0-WD,05:30:00,07:00:00,1200,0
R180-0-WD,07:00:00,09:00:00,600,0
R180-0-WD,09:00:00,16:00:00,900,0
R180-0-WD,16:00:00,19:00:00,600,0
R180-0-WD,19:00:00,23:00:00,1500,0
R180-1-WD,05:30:00,07:00:00,1200,0
R180-1-WD,07:00:00,09:00:00,600,0
R180-1-WD,09:00:00,16:00:00,900,0
R180-1-WD,16:00:00,19:00:00,600,0
R180-1-WD,19:00:00,23:00:00,1500,0
R180-0-WE,06:30:00,22:30:00,1800,0
R180-1-WE,06:30:00,22:30:00,1800,0
R181-0-WD,05:30:00,07:00:00,1200,0
R181-0-WD,07:00:00,09:00:00,600,0
R181-0-WD,09:00:00,16:00:00,900,0
R181-0-WD,16:00:00,19:00:00,600,0
R181-0-WD,19:00:00,23:00:00,1500,0
R181-1-WD,05:30:00,07:00:00,1200,0
R181-1-WD,07:00:00,09:00:00,600,0
R181-1-WD,09:00:00,16:00:00,900,0
R181-1-WD,16:00:00,19:00:00,600,0
R181-1-WD,19:00:00,23:00:00,1500,0
R181-0-WE,06:30:00,22:30:00,1800,0
R181-1-WE,06:30:00,22:30:00,1800,0
R182-0-WD,05:30:00,07:00:00,1200,0
R182-0-WD,07:00:00,09:00:00,600,0
R182-0-WD,09:00:00,16:00:00,900,0
R182-0-WD,16:00:00,19:00:00,600,0
R182-0-WD,19:00:00,23:00:00,1500,0
R182-1-WD,05:30:00,07:00:00,1200,0
R182-1-WD,07:00:00,09:00:00,600,0
R182-1-WD,09:00:00,16:00:00,900,0
R182-1-WD,16:00:00,19:00:00,600,0
R182-1-WD,19:00:00,23:00:00,1500,0
R182-0-WE,06:30:00,22:30:00,1800,0
R182-1-WE,06:30:00,22:30:00,1800,0
R183-0-WD,05:30:00,07:00:00,1200,0
R183-0-WD,07:00:00,09:00:00,600,0
R183-0-WD,09:00:00,16:00:00,900,0
R183-0-WD,16:00:00,19:00:00,600,0
R183-0-WD,19:00:00,23:00:00,1500,0
R183-1-WD,05:30:00,07:00:00,1200,0
R183-1-WD,07:00:00,09:00:00,600,0
R183-1-WD,09:00:00,16:00:00,900,0
R183-1-WD,16:00:00,19:00:00,600,0
R183-1-WD,19:00:00,23:00:00,1500,0
R184-0-WD,05:30:00,07:00:00,1200,0
R184-0-WD,07:00:00,09:00:00,600,0
R184-0-WD,09:00:00,16:00:00,900,0
R184-0-WD,16:00:00,19:00:00,600,0
R184-0-WD,19:00:00,23:00:00,1500,0
R184-1-WD,05:30:00,07:00:00,1200,0
R184-1-WD,07:00:00,09:00:00,600,0
R184-1-WD,09:00:00,16:00:00,900,0
R184-1-WD,16:00:00,19:00:00,600,0
R184-1-WD,19:00:00,23:00:00,1500,0
R184-0-WE,06:30:00,22:30:00,1800,0
R184-1-WE,06:30:00,22:30:00,1800,0
R185-0-WD,05:30:00,07:00:00,1200,0
R185-0-WD,07:00:00,09:00:00,600,0
R185-0-WD,09:00:00,16:00:00,900,0
R185-0-WD,16:00:00,19:00:00,600,0
R185-0-WD,19:00:00,23:00:00,1500,0
R185-1-WD,05:30:00,07:00:00,1200,0
R185-1-WD,07:00:00,09:00:00,600,0
R185-1-WD,09:00:00,16:00:00,900,0
R185-1-WD,16:00:00,19:00:00,600,0
R185-1-WD,19:00:00,23:00:00,1500,0
R185-0-WE,06:30:00,22:30:00,1800,0
R185-1-WE,06:30:00,22:30:00,1800,0
R186-0-WD,05:30:00,07:00:00,1200,0
R186-0-WD,07:00:00,09:00:00,600,0
R186-0-WD,09:00:00,16:00:00,900,0
R186-0-WD,16:00:00,19:00:00,600,0
R186-0-WD,19:00:00,23:00:00,1500,0
R186-1-WD,05:30:00,07:00:00,1200,0
R186-1-WD,07:00:00,09:00:00,600,0
R186-1-WD,09:00:00,16:00:00,900,0
R186-1-WD,16:00:00,19:00:00,600,0
R186-1-WD,19:00:00,23:00:00,1500,0
R186-0-WE,06:30:00,22:30:00,1800,0
R186-1-WE,06:30:00,22:30:00,1800,0
R187-0-WD,05:30:00,07:00:00,1200,0
R187-0-WD,07:00:00,09:00:00,600,0
R187-0-WD,09:00:00,16:00:00,900,0
R187-0-WD,16:00:00,19:00:00,600,0
R187-0-WD,19:00:00,23:00:00,1500,0
R187-1-WD,05:30:00,07:00:00,1200,0
R187-1-WD,07:00:00,09:00:00,600,0
R187-1-WD,09:00:00,16:00:00,900,0
R187-1-WD,16:00:00,19:00:00,600,0
R187-1-WD,19:00:00,23:00:00,1500,0
R187-0-WE,06:30:00,22:30:00,1800,0
R187-1-WE,06:30:00,22:30:00,1800,0
R188-0-WD,05:30:00,07:00:00,1200,0
R188-0-WD,07:00:00,09:00:00,600,0
R188-0-WD,09:00:00,16:00:00,900,0
R188-0-WD,16:00:00,19:00:00,600,0
R188-0-WD,19:00:00,23:00:00,1500,0
R188-1-WD,05:30:00,07:00:00,1200,0
R188-1-WD,07:00:00,09:00:00,600,0
R188-1-WD,09:00:00,16:00:00,900,0
R188-1-WD,16:00:00,19:00:00,600,0
R188-1-WD,19:00:00,23:00:00,1500,0
R188-0-WE,06:30:00,22:30:00,1800,0
R188-1-WE,06:30:00,22:30:00,1800,0
R189-0-WD,05:30:00,07:00:00,1200,0
R189-0-WD,07:00:00,09:00:00,600,0
R189-0-WD,09:00:00,16:00:00,900,0
R189-0-WD,16:00:00,19:00:00,600,0
R189-0-WD,19:00:00,23:00:00,1500,0
R189-1-WD,05:30:00,07:00:00,1200,0
R189-1-WD,07:00:00,09:00:00,600,0
R189-1-WD,09:00:00,16:00:00,900,0
R189-1-WD,16:00:00,19:00:00,600,0
R189-1-WD,19:00:00,23:00:00,1500,0
R189-0-WE,06:30:00,22:30:00,1800,0
R189-1-WE,06:30:00,22:30:00,1800,0
R190-0-WD,05:30:00,07:00:00,1200,0
R190-0-WD,07:00:00,09:00:00,600,0
R190-0-WD,09:00:00,16:00:00,900,0
R190-0-WD,16:00:00,19:00:00,600,0
R190-0-WD,19:00:00,23:00:00,1500,0
R190-1-WD,05:30:00,07:00:00,1200,0
R190-1-WD,07:00:00,09:00:00,600,0
R190-1-WD,09:00:00,16:00:00,900,0
R190-1-WD,16:00:00,19:00:00,600,0
R190-1-WD,19:00:00,23:00:00,1500,0
R191-0-WD,05:30:00,07:00:00,1200,0
R191-0-WD,07:00:00,09:00:00,600,0
R191-0-WD,09:00:00,16:00:00,900,0
R191-0-WD,16:00:00,19:00:00,600,0
R191-0-WD,19:00:00,23:00:00,1500,0
R191-1-WD,05:30:00,07:00:00,1200,0
R191-1-WD,07:00:00,09:00:00,600,0
R191-1-WD,09:00:00,16:00:00,900,0
R191-1-WD,16:00:00,19:00:00,600,0
R191-1-WD,19:00:00,23:00:00,1500,0
R191-0-WE,06:30:00,22:30:00,1800,0
R191-1-WE,06:30:00,22:30:00,1800,0
R192-0-WD,05:30:00,07:00:00,1200,0
R192-0-WD,07:00:00,09:00:00,600,0
R192-0-WD,09:00:00,16:00:00,900,0
R192-0-WD,16:00:00,19:00:00,600,0
R192-0-WD,19:00:00,23:00:00,1500,0
R192-1-WD,05:30:00,07:00:00,1200,0
R192-1-WD,07:00:00,09:00:00,600,0
R192-1-WD,09:00:00,16:00:00,900,0
R192-1-WD,16:00:00,19:00:00,600,0
R192-1-WD,19:00:00,23:00:00,1500,0
R192-0-WE,06:30:00,22:30:00,1800,0
R192-1-WE,06:30:00,22:30:00,1800,0
R193-0-WD,05:30:00,07:00:00,1200,0
R193-0-WD,07:00:00,09:00:00,600,0
R193-0-WD,09:00:00,16:00:00,900,0
R193-0-WD,16:00:00,19:00:00,600,0
R193-0-WD,19:00:00,23:00:00,1500,0
R193-1-WD,05:30:00,07:00:00,1200,0
R193-1-WD,07:00:00,09:00:00,600,0
R193-1-WD,09:00:00,16:00:00,900,0
R193-1-WD,16:00:00,19:00:00,600,0
R193-1-WD,19:00:00,23:00:00,1500,0
R193-0-WE,06:30:00,22:30:00,1800,0
R193-1-WE,06:30:00,22:30:00,1800,0
R194-0-WD,05:30:00,07:00:00,1200,0
R194-0-WD,07:00:00,09:00:00,600,0
R194-0-WD,09:00:00,16:00:00,900,0
R194-0-WD,16:00:00,19:00:00,600,0
R194-0-WD,19:00:00,23:00:00,1500,0
R194-1-WD,05:30:00,07:00:00,1200,0
R194-1-WD,07:00:00,09:00:00,600,0
R194-1-WD,09:00:00,16:00:00,900,0
R194-1-WD,16:00:00,19:00:00,600,0
R194-1-WD,19:00:00,23:00:00,1500,0
R194-0-WE,06:30:00,22:30:00,1800,0
R194-1-WE,06:30:00,22:30:00,1800,0
R195-0-WD,05:30:00,07:00:00,1200,0
R195-0-WD,07:00:00,09:00:00,600,0
