stop_id,stop_name,stop_lat,stop_lon,zone_id
S03087,Southgate Exchange 5,48.989236,12.414474,Southgate
S03088,Hillcrest Fountain 8,48.988555,12.429239,Hillcrest
S03089,Foundry Circus 8,48.988153,12.439087,Foundry
S03090,Foundry Steps 8,48.987983,12.444014,Foundry
S03091,Foundry Court 8,48.987682,12.46374,Foundry
S03092,Elmwood Stadium 3,48.98819,12.493331,Elmwood
S03093,Elmwood Fountain 6,48.988284,12.498263,Elmwood
S03094,Oldtown Mill 6,48.988637,12.51799,Oldtown
S03095,Marsh End Hospital 5,48.988839,12.527853,Marsh End
S03096,Marsh End Priory 10,48.989032,12.547585,Marsh End
S03097,Marsh End Arcade 4,48.988909,12.55745,Marsh End
S03098,Brickworks Arcade 5,48.988294,12.577162,Brickworks
S03099,Brickworks Row 8,48.988101,12.582087,Brickworks
S03100,Junction Granary 5,48.987692,12.591935,Junction
S03101,Junction Baths 4,48.987484,12.596858,Junction
S03102,Junction Yard 2,48.987289,12.601783,Junction
S03103,Vinegrove Quay 5,48.958132,12.515789,Vinegrove
S03104,Vinegrove Fields 5,48.966262,12.507696,Vinegrove
S03105,Elmwood Market 4,48.98599,12.490792,Elmwood
S03106,Westbridge Chapel 5,49.013409,12.475835,Westbridge
S03107,Westbridge Circus 4,49.01651,12.474417,Westbridge
S03108,Kestrel Park Quay 4,49.029035,12.469412,Kestrel Park
S03109,Kestrel Park Crossing 4,49.038522,12.466239,Kestrel Park
S03110,Kestrel Park Library 7,49.048038,12.463269,Kestrel Park
S03111,Kestrel Park Terminal 8,49.054383,12.461297,Kestrel Park
S03112,Kestrel Park Tower 6,49.057561,12.460359,Kestrel Park
S03113,Greenfield Crossing 3,49.060744,12.459455,Greenfield
S03114,Greenfield Gate 5,49.06393,12.458578,Greenfield
S03115,Greenfield Green 5,49.067119,12.457725,Greenfield
S03116,Greenfield Works 5,49.07031,12.456887,Greenfield
S03117,Greenfield Museum 2,49.073501,12.456056,Greenfield
S03118,Greenfield Granary 3,49.076666,12.455214,Greenfield
S03119,Elmwood Museum 3,48.971262,12.512651,Elmwood
S03120,Foundry Library 7,48.983981,12.451545,Foundry
S03121,Foundry Gate 7,48.986064,12.442202,Foundry
S03122,Marsh End Cemetery 7,49.011005,12.530422,Marsh End
S03123,Marsh End Mill 7,49.015916,12.524054,Marsh End
S03124,Kestrel Park Crossing 5,49.034936,12.49074,Kestrel Park
S03125,Kestrel Park Locks 5,49.037443,12.487615,Kestrel Park
S03126,Kestrel Park Hollow 7,49.03997,12.484528,Kestrel Park
S03127,Kestrel Park Library 8,49.047604,12.475368,Kestrel Park
S03128,Kestrel Park Hospital 7,49.050015,12.472436,Kestrel Park
S03129,Vinegrove Terminal 6,48.954008,12.529852,Vinegrove
S03130,Vinegrove Works 4,48.95432,12.520003,Vinegrove
S03131,Vinegrove Tower 3,48.95556,12.490487,Vinegrove
S03132,Vinegrove Exchange 9,48.95646,12.480724,Vinegrove
S03133,Foundry Terminal 4,48.957118,12.475897,Foundry
S03134,Foundry Fields 5,48.959678,12.461632,Foundry
S03135,Foundry Museum 8,48.961702,12.452265,Foundry
S03136,Foundry Depot 6,48.962752,12.4476,Foundry
S03137,Hillcrest Common 6,48.963806,12.442938,Hillcrest
S03138,Hillcrest Halt 5,48.964841,12.438265,Hillcrest
S03139,Hillcrest Green 6,48.965853,12.433581,Hillcrest
S03140,Hillcrest Yard 5,48.966903,12.428916,Hillcrest
S03141,Hillcrest Halt 6,48.968008,12.424281,Hillcrest
S03142,Hillcrest Cemetery 5,48.97141,12.410422,Hillcrest
S03143,Hillcrest Exchange 3,48.972476,12.405766,Hillcrest
S03144,Hillcrest Halt 7,48.973461,12.401068,Hillcrest
S03145,Hillcrest Priory 6,48.974308,12.396308,Hillcrest
S03146,Hillcrest Stadium 3,48.975499,12.386617,Hillcrest
S03147,Hillcrest Observatory 4,48.975892,12.381721,Hillcrest
S03148,Hillcrest Museum 4,48.976197,12.376811,Hillcrest
S03149,Hillcrest Hollow 4,48.976436,12.371892,Hillcrest
S03150,Southgate Terminal 4,48.976634,12.366969,Southgate
S03151,Southgate Common 3,48.976817,12.362044,Southgate
S03152,Southgate Crossing 3,48.977009,12.35806,Southgate
S03153,Harborside Common 7,49.027991,12.564801,Harborside
S03154,Harborside Terminal 6,49.023357,12.557905,Harborside
S03155,Harborside Priory 5,49.021052,12.554438,Harborside
S03156,Marsh End Works 4,49.009758,12.536759,Marsh End
S03157,Marsh End Fields 7,49.003423,12.525542,Marsh End
S03158,Marsh End Circus 8,49.001476,12.521599,Marsh End
S03159,Oldtown Park 8,48.999613,12.517564,Oldtown
S03160,Elmwood Museum 4,48.985436,12.484552,Elmwood
S03161,Foundry Stadium 7,48.977551,12.468901,Foundry
S03162,Foundry Observatory 7,48.970893,12.458149,Foundry
S03163,Foundry Tower 6,48.96583,12.452013,Foundry
S03164,Foundry Crossing 5,48.963115,12.449331,Foundry
S03165,Hillcrest Chapel 8,48.960315,12.446855,Hillcrest
S03166,Hillcrest Mill 7,48.957464,12.444521,Hillcrest
S03167,Hillcrest Rise 8,48.954576,12.442291,Hillcrest
S03168,Hillcrest Circus 3,48.951661,12.440146,Hillcrest
S03169,Hillcrest Mill 8,48.948726,12.438064,Hillcrest
S03170,Hillcrest Fountain 9,48.945778,12.436027,Hillcrest
S03171,Hillcrest Wharf 5,48.942821,12.434022,Hillcrest
S03172,Hillcrest Junction 8,48.939857,12.432039,Hillcrest
S03173,Riverside Priory 2,48.933937,12.428043,Riverside
S03174,Riverside Depot 2,48.932449,12.426974,Riverside
S03175,Lakeside Depot 4,49.069139,12.426025,Lakeside
S03176,Lakeside Rise 2,49.069506,12.430934,Lakeside
S03177,Greenfield Granary 4,49.070361,12.440731,Greenfield
S03178,Greenfield Rise 4,49.070781,12.445631,Greenfield
S03179,Greenfield School 3,49.071542,12.455447,Greenfield
S03180,Greenfield Crossing 4,49.072129,12.465289,Greenfield
S03181,Greenfield Locks 2,49.072325,12.470222,Greenfield
S03182,Greenfield Row 4,49.072427,12.47516,Greenfield
S03183,Steelyard Market 3,49.070629,12.499651,Steelyard
S03184,Steelyard Green 6,49.068141,12.513978,Steelyard
S03185,Steelyard Steps 2,49.06722,12.518716,Steelyard
S03186,Steelyard Crossing 2,49.066293,12.523451,Steelyard
S03187,Northgate Rise 4,49.063658,12.537718,Northgate
S03188,Northgate Junction 8,49.062692,12.542434,Northgate
S03189,Northgate Circus 8,49.061665,12.547119,Northgate
S03190,Northgate Gate 6,49.058585,12.561176,Northgate
S03191,Northgate Circus 9,49.057721,12.565936,Northgate
S03192,Northgate Rise 5,49.057044,12.570766,Northgate
S03193,Northgate Cemetery 4,49.056631,12.575663,Northgate
S03194,Harborside Steps 7,49.056569,12.580599,Harborside
S03195,Harborside Yard 7,49.056772,12.585528,Harborside
S03196,Harborside Cemetery 8,49.057188,12.590427,Harborside
S03197,Harborside Fields 3,49.057733,12.595297,Harborside
S03198,Harborside Mill 4,49.058383,12.600136,Harborside
S03199,Harborside Barracks 5,49.059082,12.604961,Harborside
S03200,Harborside Fields 4,49.059741,12.609797,Harborside
S03201,Elmwood Green 3,48.98574,12.503787,Elmwood
S03202,Oldtown Crossing 3,48.987296,12.513352,Oldtown
S03203,Oldtown Gate 6,48.987403,12.518271,Oldtown
S03204,Marsh End Quay 9,48.986831,12.52312,Marsh End
S03205,Marsh End Tower 7,48.985772,12.527779,Marsh End
S03206,Brickworks Gate 9,48.981537,12.541092,Brickworks
S03207,Brickworks Baths 10,48.979889,12.545332,Brickworks
S03208,Junction Stadium 3,48.95827,12.626565,Junction
S03209,Junction Arcade 3,48.959865,12.622274,Junction
S03210,Junction Exchange 4,48.961493,12.618012,Junction
S03211,Junction Green 4,48.963126,12.613754,Junction
S03212,Junction Exchange 5,48.96475,12.609488,Junction
S03213,Junction Park 4,48.96636,12.60521,Junction
S03214,Junction Steps 3,48.96795,12.600914,Junction
S03215,Junction Rise 4,48.971037,12.592243,Junction
S03216,Junction Common 3,48.972518,12.587858,Junction
S03217,Brickworks Fields 5,48.973942,12.583429,Brickworks
S03218,Brickworks Rise 5,48.975286,12.578942,Brickworks
S03219,Brickworks Library 5,48.976533,12.57439,Brickworks
S03220,Brickworks Depot 3,48.977692,12.569785,Brickworks
S03221,Brickworks Wharf 7,48.980746,12.555739,Brickworks
S03222,Brickworks School 9,48.981667,12.55101,Brickworks
S03223,Brickworks Common 4,48.983443,12.541522,Brickworks
S03224,Marsh End Chapel 8,48.984323,12.536775,Marsh End
S03225,Oldtown Steps 6,48.990433,12.503521,Oldtown
S03226,Oldtown Tower 8,48.991259,12.49875,Oldtown
S03227,Elmwood Granary 6,48.992963,12.48923,Elmwood
S03228,Elmwood Hospital 5,48.993861,12.484489,Elmwood
S03229,Westbridge Arcade 3,49.004155,12.442979,Westbridge
S03230,Westbridge Depot 6,49.009456,12.424967,Westbridge
S03231,Southgate Stadium 4,49.0108,12.420477,Southgate
S03232,Southgate Mill 4,49.012145,12.415987,Southgate
S03233,Southgate Green 5,49.013484,12.411493,Southgate
S03234,Southgate Stadium 5,49.01457,12.407772,Southgate
S03235,Brickworks Circus 3,48.975001,12.567765,Brickworks
S03236,Marsh End Green 6,48.994981,12.523046,Marsh End
S03237,Oldtown Yard 9,48.996186,12.518467,Oldtown
S03238,Oldtown Observatory 4,48.999262,12.504428,Oldtown
S03239,Westbridge Exchange 6,49.005784,12.471348,Westbridge
S03240,Westbridge Arcade 4,49.010447,12.447724,Westbridge
S03241,Westbridge Row 7,49.016983,12.425163,Westbridge
S03242,Westbridge Steps 6,49.018453,12.420765,Westbridge
S03243,Lakeside Depot 5,49.021469,12.412027,Lakeside
S03244,Lakeside Chapel 3,49.023002,12.407679,Lakeside
S03245,Lakeside Row 4,49.024547,12.40334,Lakeside
S03246,Lakeside Gate 4,49.026098,12.399007,Lakeside
S03247,Lakeside Cemetery 3,49.027651,12.394674,Lakeside
S03248,Lakeside Hollow 4,49.029194,12.390333,Lakeside
S03249,Brickworks Works 5,48.959166,12.569203,Brickworks
S03250,Brickworks Court 7,48.962335,12.568192,Brickworks
S03251,Brickworks Locks 4,48.965514,12.56726,Brickworks
S03252,Brickworks Exchange 8,48.981095,12.560814,Brickworks
S03253,Marsh End Library 9,48.987315,12.549902,Marsh End
S03254,Marsh End Common 9,48.988702,12.545445,Marsh End
S03255,Oldtown Chapel 10,48.998127,12.514271,Oldtown
S03256,Oldtown Cemetery 4,49.002375,12.506826,Oldtown
S03257,Oldtown Chapel 11,49.011415,12.492692,Oldtown
S03258,Oldtown Fountain 6,49.013719,12.489224,Oldtown
S03259,Hillcrest Hollow 5,48.966376,12.425124,Hillcrest
S03260,Hillcrest Baths 7,48.96791,12.434706,Hillcrest
S03261,Hillcrest Granary 4,48.968683,12.439495,Hillcrest
S03262,Elmwood Wharf 3,48.978222,12.512005,Elmwood
S03263,Elmwood Exchange 4,48.979334,12.521724,Elmwood
S03264,Brickworks Junction 6,48.980961,12.536314,Brickworks
S03265,Brickworks Fountain 8,48.983289,12.555724,Brickworks
S03266,Brickworks Halt 5,48.986196,12.574951,Brickworks
S03267,Brickworks Depot 4,48.987001,12.57973,Brickworks
S03268,Junction Fields 5,48.988654,12.58927,Junction
S03269,Junction Yard 3,48.989496,12.594034,Junction
S03270,Junction Market 7,48.991172,12.603565,Junction
S03271,Kestrel Park Fields 7,49.037915,12.447226,Kestrel Park
S03272,Kestrel Park Fields 8,49.031987,12.451198,Kestrel Park
S03273,Kestrel Park Halt 5,49.028982,12.453034,Kestrel Park
S03274,Kestrel Park Granary 3,49.025939,12.454718,Kestrel Park
S03275,Westbridge Library 5,49.022843,12.456161,Westbridge
S03276,Westbridge Chapel 6,49.010187,12.460313,Westbridge
S03277,Westbridge Baths 11,49.00058,12.462473,Westbridge
S03278,Foundry Junction 8,48.974728,12.464255,Foundry
S03279,Foundry Market 5,48.968257,12.463925,Foundry
S03280,Foundry Exchange 5,48.955405,12.461578,Foundry
S03281,Foundry Terminal 5,48.952211,12.460779,Foundry
S03282,Foundry Bridge 9,48.950414,12.460369,Foundry
S03283,Junction Row 3,48.970111,12.618276,Junction
S03284,Junction Arcade 4,48.971774,12.614044,Junction
S03285,Junction Yard 4,48.973423,12.609799,Junction
S03286,Junction Common 4,48.975083,12.605565,Junction
S03287,Junction Hospital 7,48.976769,12.601354,Junction
S03288,Junction Priory 5,48.980272,12.593058,Junction
S03289,Junction Barracks 5,48.982137,12.589026,Junction
S03290,Brickworks Fields 6,48.984079,12.585079,Brickworks
S03291,Brickworks Market 4,48.986076,12.581196,Brickworks
S03292,Brickworks Locks 5,48.990177,12.57356,Brickworks
S03293,Marsh End Barracks 9,48.996426,12.562228,Marsh End
S03294,Marsh End Wharf 9,48.998549,12.558504,Marsh End
S03295,Marsh End Mill 8,49.000697,12.554811,Marsh End
S03296,Marsh End Priory 11,49.002852,12.551128,Marsh End
S03297,Marsh End Granary 7,49.007108,12.543689,Marsh End
S03298,Marsh End Arcade 5,49.018888,12.520147,Marsh End
S03299,Lakeside Green 5,49.038353,12.433135,Lakeside
S03300,Kestrel Park Priory 2,49.034045,12.440508,Kestrel Park
S03301,Kestrel Park Museum 5,49.029701,12.447831,Kestrel Park
S03302,Kestrel Park Fountain 6,49.027475,12.451416,Kestrel Park
S03303,Westbridge Priory 5,49.022814,12.458268,Westbridge
S03304,Westbridge Halt 10,49.020355,12.461479,Westbridge
S03305,Westbridge Wharf 6,49.017837,12.464581,Westbridge
S03306,Elmwood Mill 7,48.98044,12.503562,Elmwood
S03307,Elmwood Row 6,48.9752,12.509358,Elmwood
S03308,Vinegrove Park 10,48.968811,12.516566,Vinegrove
S03309,Junction Exchange 6,49.003236,12.609419,Junction
S03310,Junction Museum 5,49.002901,12.60451,Junction
S03311,Junction Priory 6,49.002528,12.599608,Junction
S03312,Junction Circus 3,49.001766,12.589806,Junction
S03313,Marsh End Common 10,49.000699,12.575091,Marsh End
S03314,Marsh End Steps 8,49.000385,12.57018,Marsh End
S03315,Marsh End Rise 5,48.999839,12.560345,Marsh End
S03316,Oldtown Yard 10,49.000704,12.516044,Oldtown
S03317,Westbridge Bridge 5,49.005399,12.467216,Westbridge
S03318,Westbridge Library 6,49.005926,12.462346,Westbridge
S03319,Westbridge Priory 6,49.007007,12.452614,Westbridge
S03320,Westbridge Stadium 4,49.008783,12.433062,Westbridge
S03321,Westbridge Market 3,49.009158,12.42321,Westbridge
S03322,Southgate Halt 3,49.007964,12.39862,Southgate
S03323,Southgate Mill 5,49.007031,12.388852,Southgate
S03324,Southgate Baths 5,49.006522,12.383978,Southgate
S03325,Southgate Crossing 4,49.006004,12.379106,Southgate
S03326,Southgate Crossing 5,49.005507,12.374229,Southgate
S03327,Southgate Park 2,49.005304,12.371906,Southgate
S03328,Greenfield Priory 4,49.082742,12.434976,Greenfield
S03329,Greenfield Baths 3,49.079567,12.434004,Greenfield
S03330,Lakeside Observatory 2,49.066871,12.430108,Lakeside
S03331,Lakeside Terminal 10,49.063697,12.429136,Lakeside
S03332,Lakeside Terminal 11,49.060522,12.428165,Lakeside
S03333,Lakeside Baths 5,49.057347,12.427197,Lakeside
S03334,Lakeside Observatory 3,49.054172,12.426232,Lakeside
S03335,Lakeside Baths 6,49.050997,12.425269,Lakeside
S03336,Lakeside Locks 6,49.041467,12.422409,Lakeside
S03337,Lakeside School 2,49.035113,12.420506,Lakeside
S03338,Lakeside Hollow 5,49.031936,12.419556,Lakeside
S03339,Lakeside Court 4,49.02558,12.417672,Lakeside
S03340,Lakeside Arcade 5,49.019219,12.415822,Lakeside
S03341,Southgate Crossing 6,49.006479,12.412283,Southgate
S03342,Southgate Granary 3,49.00329,12.411434,Southgate
S03343,Southgate Quay 2,49.000099,12.410596,Southgate
S03344,Southgate Terminal 5,48.993714,12.408955,Southgate
S03345,Southgate Library 4,48.987324,12.407362,Southgate
S03346,Hillcrest Cemetery 6,48.984127,12.406583,Hillcrest
S03347,Hillcrest Mill 9,48.936043,12.396237,Hillcrest
S03348,Lakeside Exchange 3,49.05413,12.384094,Lakeside
S03349,Lakeside Arcade 6,49.051782,12.387496,Lakeside
S03350,Lakeside Priory 6,49.049389,12.390824,Lakeside
S03351,Lakeside Park 6,49.046989,12.394137,Lakeside
S03352,Lakeside Circus 7,49.044597,12.397467,Lakeside
S03353,Lakeside Library 5,49.037571,12.407696,Lakeside
S03354,Lakeside Wharf 3,49.03531,12.411229,Lakeside
S03355,Lakeside Steps 4,49.033111,12.414852,Lakeside
S03356,Lakeside Works 4,49.030996,12.41859,Lakeside
S03357,Westbridge Gate 4,49.01945,12.453647,Westbridge
S03358,Westbridge School 5,49.018449,12.458343,Westbridge
S03359,Westbridge Gate 5,49.01745,12.463038,Westbridge
S03360,Westbridge Granary 7,49.016425,12.467721,Westbridge
S03361,Oldtown Hollow 5,49.006895,12.514879,Oldtown
S03362,Marsh End Row 10,48.990604,12.563003,Marsh End
S03363,Brickworks Halt 6,48.98715,12.57135,Brickworks
S03364,Brickworks Fountain 9,48.981903,12.583803,Brickworks
S03365,Junction Quay 6,48.980148,12.58795,Junction
S03366,Junction Observatory 6,48.978403,12.592104,Junction
S03367,Junction Junction 6,48.976685,12.596285,Junction
S03368,Southgate Hospital 4,48.987772,12.368434,Southgate
S03369,Southgate Steps 4,48.987152,12.373276,Southgate
S03370,Southgate Bridge 4,48.986542,12.378122,Southgate
S03371,Southgate Mill 6,48.985933,12.382967,Southgate
S03372,Southgate Wharf 2,48.985319,12.387811,Southgate
S03373,Southgate Market 4,48.984699,12.392653,Southgate
S03374,Hillcrest Green 7,48.983427,12.402327,Hillcrest
S03375,Hillcrest Gate 5,48.982092,12.411981,Hillcrest
S03376,Hillcrest Junction 9,48.981385,12.416795,Hillcrest
S03377,Hillcrest Exchange 4,48.98064,12.421596,Hillcrest
S03378,Hillcrest Halt 8,48.979074,12.431169,Hillcrest
S03379,Hillcrest Rise 9,48.977433,12.440712,Hillcrest
S03380,Foundry Cemetery 7,48.975752,12.450239,Foundry
S03381,Elmwood Baths 5,48.968976,12.488321,Elmwood
S03382,Vinegrove Stadium 4,48.966469,12.502615,Vinegrove
S03383,Vinegrove Museum 6,48.964186,12.516994,Vinegrove
S03384,Brickworks Green 6,48.958879,12.555089,Brickworks
S03385,Northgate Common 3,49.065351,12.553458,Northgate
S03386,Northgate Yard 7,49.062848,12.550323,Northgate
S03387,Northgate Library 3,49.057874,12.543996,Northgate
S03388,Northgate Chapel 7,49.05538,12.540846,Northgate
S03389,Northgate Tower 4,49.050357,12.534611,Northgate
S03390,Northgate Chapel 8,49.047822,12.531538,Northgate
S03391,Northgate Barracks 6,49.045268,12.528504,Northgate
S03392,Northgate Terminal 6,49.04269,12.525516,Northgate
S03393,Northgate Baths 2,49.040083,12.522586,Northgate
S03394,Northgate Observatory 2,49.037441,12.519732,Northgate
S03395,Northgate Crossing 4,49.034768,12.516947,Northgate
S03396,Northgate Observatory 3,49.032072,12.514212,Northgate
S03397,Northgate Park 5,49.029362,12.51151,Northgate
S03398,Oldtown Hospital 2,49.026644,12.508828,Oldtown
S03399,Oldtown Priory 6,49.013105,12.495298,Oldtown
S03400,Foundry Stadium 8,48.989707,12.46884,Foundry
S03401,Foundry Terminal 6,48.984649,12.46268,Foundry
S03402,Foundry Hollow 10,48.977243,12.453107,Foundry
S03403,Foundry Court 9,48.972485,12.446418,Foundry
S03404,Hillcrest Terminal 4,48.970186,12.442946,Hillcrest
S03405,Hillcrest Common 7,48.965809,12.43568,Hillcrest
S03406,Hillcrest Halt 9,48.963723,12.431909,Hillcrest
S03407,Hillcrest Exchange 5,48.96169,12.428073,Hillcrest
S03408,Hillcrest School 4,48.955844,12.416261,Hillcrest
S03409,Hillcrest Museum 5,48.953954,12.412258,Hillcrest
S03410,Hillcrest Yard 6,48.952084,12.408234,Hillcrest
S03411,Hillcrest Library 3,48.950228,12.404194,Hillcrest
S03412,Hillcrest Quay 5,48.946519,12.396112,Hillcrest
S03413,Hillcrest Rise 10,48.944659,12.392209,Hillcrest
S03414,Harborside Depot 8,49.024178,12.614629,Harborside
S03415,Harborside Circus 4,49.025799,12.610356,Harborside
S03416,Harborside Steps 8,49.027486,12.606142,Harborside
S03417,Harborside Cemetery 9,49.029136,12.601894,Harborside
S03418,Harborside Museum 4,49.030696,12.597567,Harborside
S03419,Harborside Library 6,49.032131,12.593142,Harborside
S03420,Harborside Yard 8,49.033431,12.544472,Harborside
S03421,Harborside Baths 7,49.033221,12.539545,Harborside
S03422,Harborside Row 4,49.032951,12.534624,Harborside
S03423,Harborside Rise 4,49.032672,12.529704,Harborside
S03424,Northgate Library 4,49.032428,12.52478,Northgate
S03425,Kestrel Park Exchange 7,49.032982,12.500169,Kestrel Park
S03426,Kestrel Park Yard 8,49.037181,12.476343,Kestrel Park
S03427,Kestrel Park Cemetery 5,49.038197,12.471654,Kestrel Park
S03428,Kestrel Park Depot 6,49.0403,12.462313,Kestrel Park
S03429,Kestrel Park Hollow 8,49.042407,12.452972,Kestrel Park
S03430,Junction Observatory 7,48.971036,12.596959,Junction
S03431,Junction Halt 6,48.972889,12.592915,Junction
S03432,Junction Fountain 3,48.974709,12.588836,Junction
S03433,Brickworks Works 6,48.976451,12.584679,Brickworks
S03434,Brickworks Chapel 6,48.981667,12.546879,Brickworks
S03435,Elmwood Observatory 7,48.981648,12.502497,Elmwood
S03436,Foundry Fountain 5,48.98503,12.47845,Foundry
S03437,Foundry Terminal 7,48.989483,12.459922,Foundry
S03438,Foundry Cemetery 8,48.990672,12.455332,Foundry
S03439,Foundry Baths 5,48.959105,12.481721,Foundry
S03440,Foundry Priory 10,48.961918,12.484162,Foundry
S03441,Elmwood Chapel 7,48.964731,12.486602,Elmwood
S03442,Elmwood Halt 3,48.967544,12.489045,Elmwood
S03443,Oldtown Baths 7,49.000731,12.519786,Oldtown
S03444,Harborside Steps 9,49.038075,12.549063,Harborside
S03445,Harborside Steps 10,49.044223,12.552165,Harborside
S03446,Northgate Exchange 5,49.047315,12.553629,Northgate
S03447,Northgate Quay 6,49.059738,12.559207,Northgate
S03448,Northgate Fountain 6,49.064483,12.561346,Northgate
S03449,Kestrel Park Circus 5,49.038124,12.48564,Kestrel Park
S03450,Kestrel Park Junction 6,49.034333,12.493647,Kestrel Park
S03451,Kestrel Park Crossing 6,49.030455,12.501556,Kestrel Park
S03452,Marsh End Steps 9,49.008321,12.537496,Marsh End
S03453,Marsh End Cemetery 8,49.003608,12.544264,Marsh End
S03454,Marsh End Library 10,49.001231,12.547615,Marsh End
S03455,Marsh End Arcade 6,48.998826,12.550919,Marsh End
S03456,Marsh End Depot 9,48.9964,12.554186,Marsh End
S03457,Marsh End Common 11,48.991518,12.560669,Marsh End
S03458,Brickworks Fields 7,48.989082,12.563919,Brickworks
S03459,Brickworks Fountain 10,48.986662,12.567195,Brickworks
S03460,Brickworks Hollow 6,48.984267,12.570516,Brickworks
S03461,Brickworks Depot 5,48.981917,12.573908,Brickworks
S03462,Brickworks Hollow 7,48.979604,12.577359,Brickworks
S03463,Brickworks Baths 11,48.977321,12.580858,Brickworks
S03464,Brickworks Works 7,48.975059,12.584386,Brickworks
S03465,Junction Works 3,48.966111,12.598647,Junction
S03466,Southgate Terminal 6,48.998686,12.385982,Southgate
S03467,Southgate Junction 5,48.998584,12.390915,Southgate
S03468,Southgate Common 4,48.998524,12.395848,Southgate
S03469,Southgate Granary 4,48.998474,12.400783,Southgate
S03470,Southgate Chapel 4,48.998418,12.405716,Southgate
S03471,Southgate Cemetery 3,48.99815,12.420515,Southgate
S03472,Westbridge Barracks 7,48.997818,12.430371,Westbridge
S03473,Westbridge Arcade 5,48.996912,12.445106,Westbridge
S03474,Westbridge Market 4,48.996432,12.449986,Westbridge
S03475,Brickworks Tower 3,48.974891,12.558494,Brickworks
S03476,Brickworks Locks 6,48.974345,12.563355,Brickworks
S03477,Junction Exchange 7,48.972937,12.59779,Junction
S03478,Brickworks Junction 7,48.965042,12.542379,Brickworks
S03479,Brickworks Common 5,48.96826,12.541861,Brickworks
S03480,Brickworks Baths 12,48.971494,12.54192,Brickworks
S03481,Brickworks Priory 5,48.974707,12.542523,Brickworks
S03482,Marsh End Market 8,48.987446,12.54601,Marsh End
S03483,Marsh End Mill 9,48.990565,12.547333,Marsh End
S03484,Marsh End Locks 5,48.999633,12.552618,Marsh End
S03485,Marsh End Common 12,49.008232,12.559465,Marsh End
S03486,Harborside Rise 5,49.049951,12.60244,Harborside
S03487,Harborside Baths 8,49.049338,12.59759,Harborside
S03488,Harborside Row 5,49.048665,12.592758,Harborside
S03489,Harborside Museum 5,49.047997,12.587925,Harborside
S03490,Northgate Park 6,49.045606,12.553678,Northgate
S03491,Northgate Wharf 5,49.046032,12.548783,Northgate
S03492,Northgate Observatory 4,49.050097,12.524892,Northgate
S03493,Steelyard Chapel 2,49.052809,12.510667,Steelyard
S03494,Steelyard Tower 4,49.053875,12.506002,Steelyard
S03495,Steelyard Common 2,49.056333,12.491702,Steelyard
S03496,Kestrel Park Green 7,49.054882,12.477163,Kestrel Park
S03497,Foundry Bridge 10,48.952651,12.449913,Foundry
S03498,Hillcrest Wharf 6,48.949483,12.448898,Hillcrest
S03499,Riverside Bridge 2,48.946326,12.447806,Riverside
S03500,Riverside Bridge 3,48.940058,12.445336,Riverside
S03501,Riverside Common 2,48.936956,12.443928,Riverside
S03502,Riverside Fountain 2,48.933902,12.442294,Riverside
S03503,Riverside Terminal 2,48.930905,12.44043,Riverside
S03504,Riverside Tower 2,48.927963,12.438375,Riverside
S03505,Riverside Halt 2,48.92506,12.436192,Riverside
S03506,Riverside Green 4,48.922192,12.433908,Riverside
S03507,Riverside Gate 2,48.919337,12.431583,Riverside
S03508,Riverside Chapel 2,48.916801,12.429595,Riverside
S03509,Southgate Green 6,49.001379,12.385187,Southgate
S03510,Southgate Locks 5,48.999139,12.38875,Southgate
S03511,Southgate Barracks 4,48.996919,12.392341,Southgate
S03512,Southgate Arcade 2,48.992599,12.399692,Southgate
S03513,Hillcrest Fields 2,48.986789,12.411537,Hillcrest
S03514,Hillcrest Exchange 6,48.983445,12.419984,Hillcrest
S03515,Hillcrest Junction 10,48.981872,12.424296,Hillcrest
S03516,Hillcrest Terminal 5,48.978771,12.432957,Hillcrest
S03517,Hillcrest Barracks 8,48.977207,12.437276,Hillcrest
S03518,Foundry Locks 5,48.966666,12.46783,Foundry
S03519,Foundry Common 6,48.964966,12.472026,Foundry
S03520,Foundry Row 10,48.963195,12.476154,Foundry
S03521,Foundry Museum 9,48.961388,12.480246,Foundry
S03522,Vinegrove Chapel 6,48.959555,12.484311,Vinegrove
S03523,Vinegrove Exchange 10,48.950222,12.504453,Vinegrove
S03524,Foundry Yard 4,48.97976,12.441644,Foundry
S03525,Foundry Fountain 6,48.970862,12.447568,Foundry
S03526,Foundry Green 6,48.955798,12.465853,Foundry
S03527,Vinegrove Quay 6,48.949561,12.477184,Vinegrove
S03528,Vinegrove Green 6,48.947668,12.481183,Vinegrove
S03529,Vinegrove Fields 6,48.945797,12.485205,Vinegrove
S03530,Vinegrove Steps 5,48.941893,12.493068,Vinegrove
S03531,Vinegrove Depot 10,48.939781,12.496803,Vinegrove
S03532,Vinegrove Court 9,48.937559,12.500387,Vinegrove
S03533,Vinegrove Observatory 5,48.935259,12.503856,Vinegrove
S03534,Vinegrove Granary 7,48.932916,12.507257,Vinegrove
S03535,Riverside Steps 3,48.92576,12.517252,Riverside
S03536,Riverside Gate 3,48.923351,12.520544,Riverside
S03537,Riverside Common 3,48.920937,12.523827,Riverside
S03538,Riverside Junction 3,48.918524,12.527112,Riverside
S03539,Riverside Depot 3,48.916507,12.529897,Riverside
